time,open,high,low,close,SPY
1438732800,1.55,1.55,1.55,1.55,210.07
1438819200,1.52,1.52,1.52,1.52,208.35
1438905600,1.45,1.45,1.45,1.45,207.95
1439164800,1.51,1.51,1.51,1.51,210.57
1439251200,1.47,1.47,1.47,1.47,208.67
1439337600,1.47,1.47,1.47,1.47,208.92
1439424000,1.47,1.47,1.47,1.47,208.66
1439510400,1.47,1.47,1.47,1.47,209.42
1439769600,1.44,1.44,1.44,1.44,210.59
1439856000,1.46,1.46,1.46,1.46,209.98
1439942400,1.45,1.45,1.45,1.45,208.32
1440028800,1.4,1.4,1.4,1.4,203.97
1440115200,1.41,1.41,1.41,1.41,197.63
1440374400,1.42,1.42,1.42,1.42,189.55
1440460800,1.45,1.45,1.45,1.45,187.27
1440547200,1.51,1.51,1.51,1.51,194.46
1440633600,1.5,1.5,1.5,1.5,199.27
1440720000,1.47,1.47,1.47,1.47,199.28
1440979200,1.47,1.47,1.47,1.47,197.67
1441065600,1.47,1.47,1.47,1.47,191.77
1441152000,1.48,1.48,1.48,1.48,195.41
1441238400,1.47,1.47,1.47,1.47,195.55
1441324800,1.42,1.42,1.42,1.42,192.59
1441670400,1.46,1.46,1.46,1.46,197.43
1441756800,1.46,1.46,1.46,1.46,194.79
1441843200,1.48,1.48,1.48,1.48,195.85
1441929600,1.49,1.49,1.49,1.49,196.74
1442188800,1.45,1.45,1.45,1.45,196.01
1442275200,1.46,1.46,1.46,1.46,198.46
1442361600,1.48,1.48,1.48,1.48,200.18
1442448000,1.51,1.51,1.51,1.51,199.73
1442534400,1.44,1.44,1.44,1.44,195.45
1442793600,1.48,1.48,1.48,1.48,196.46
1442880000,1.45,1.45,1.45,1.45,193.91
1442966400,1.46,1.46,1.46,1.46,193.6
1443052800,1.46,1.46,1.46,1.46,192.9
1443139200,1.47,1.47,1.47,1.47,192.85
1443398400,1.43,1.43,1.43,1.43,188.01
1443484800,1.41,1.41,1.41,1.41,188.12
1443571200,1.42,1.42,1.42,1.42,191.63
1443657600,1.41,1.41,1.41,1.41,192.13
1443744000,1.41,1.41,1.41,1.41,195
1444003200,1.46,1.46,1.46,1.46,198.47
1444089600,1.44,1.44,1.44,1.44,197.79
1444176000,1.43,1.43,1.43,1.43,199.41
1444262400,1.47,1.47,1.47,1.47,201.21
1444348800,1.47,1.47,1.47,1.47,201.33
1444694400,1.42,1.42,1.42,1.42,200.25
1444780800,1.42,1.42,1.42,1.42,199.29
1444867200,1.43,1.43,1.43,1.43,202.35
1444953600,1.43,1.43,1.43,1.43,203.27
1445212800,1.43,1.43,1.43,1.43,203.37
1445299200,1.42,1.42,1.42,1.42,203.09
1445385600,1.4,1.4,1.4,1.4,201.85
1445472000,1.43,1.43,1.43,1.43,205.26
1445558400,1.43,1.43,1.43,1.43,207.51
1445817600,1.41,1.41,1.41,1.41,207
1445904000,1.4,1.4,1.4,1.4,206.6
1445990400,1.37,1.37,1.37,1.37,208.95
1446076800,1.44,1.44,1.44,1.44,208.83
1446163200,1.41,1.41,1.41,1.41,207.93
1446422400,1.43,1.43,1.43,1.43,210.39
1446508800,1.43,1.43,1.43,1.43,211
1446595200,1.41,1.41,1.41,1.41,210.36
1446681600,1.41,1.41,1.41,1.41,210.15
1446768000,1.44,1.44,1.44,1.44,210.04
1447027200,1.47,1.47,1.47,1.47,208.08
1447113600,1.45,1.45,1.45,1.45,208.56
1447286400,1.43,1.43,1.43,1.43,204.84
1447372800,1.42,1.42,1.42,1.42,202.54
1447632000,1.39,1.39,1.39,1.39,205.62
1447718400,1.39,1.39,1.39,1.39,205.47
1447804800,1.37,1.37,1.37,1.37,208.73
1447891200,1.33,1.33,1.33,1.33,208.55
1447977600,1.33,1.33,1.33,1.33,209.3108
1448236800,1.31,1.31,1.31,1.31,209.07
1448323200,1.31,1.31,1.31,1.31,209.35
1448409600,1.3,1.3,1.3,1.3,209.32
1448582400,1.3,1.3,1.3,1.3,209.56
1448841600,1.27,1.27,1.27,1.27,208.69
1448928000,1.24,1.24,1.24,1.24,210.68
1449014400,1.24,1.24,1.24,1.24,208.529
1449100800,1.37,1.37,1.37,1.37,205.61
1449187200,1.32,1.32,1.32,1.32,209.62
1449446400,1.29,1.29,1.29,1.29,208.35
1449532800,1.3,1.3,1.3,1.3,206.949
1449619200,1.29,1.29,1.29,1.29,205.34
1449705600,1.29,1.29,1.29,1.29,205.87
1449792000,1.25,1.25,1.25,1.25,201.88
1450051200,1.26,1.26,1.26,1.26,202.9008
1450137600,1.3,1.3,1.3,1.3,205.0308
1450224000,1.28,1.28,1.28,1.28,208.03
1450310400,1.24,1.24,1.24,1.24,204.86
1450396800,1.22,1.22,1.22,1.22,200.0208
1450656000,1.24,1.24,1.24,1.24,201.67
1450742400,1.25,1.25,1.25,1.25,203.5
1450828800,1.26,1.26,1.26,1.26,206.02
1450915200,1.22,1.22,1.22,1.22,205.68
1451260800,1.19,1.19,1.19,1.19,205.21
1451347200,1.23,1.23,1.23,1.23,207.4
1451433600,1.23,1.23,1.23,1.23,205.93
1451520000,1.21,1.21,1.21,1.21,203.87
1451865600,1.22,1.22,1.22,1.22,201.0192
1451952000,1.21,1.21,1.21,1.21,201.36
1452038400,1.19,1.19,1.19,1.19,198.82
1452124800,1.2,1.2,1.2,1.2,194.05
1452211200,1.19,1.19,1.19,1.19,191.923
1452470400,1.23,1.23,1.23,1.23,192.11
1452556800,1.19,1.19,1.19,1.19,193.6608
1452643200,1.17,1.17,1.17,1.17,188.83
1452729600,1.2,1.2,1.2,1.2,191.93
1452816000,1.18,1.18,1.18,1.18,187.81
1453161600,1.18,1.18,1.18,1.18,188.06
1453248000,1.16,1.16,1.16,1.16,185.65
1453334400,1.18,1.18,1.18,1.18,186.69
1453420800,1.19,1.19,1.19,1.19,190.52
1453680000,1.15,1.15,1.15,1.15,187.64
1453766400,1.16,1.16,1.16,1.16,190.2
1453852800,1.18,1.18,1.18,1.18,188.13
1453939200,1.17,1.17,1.17,1.17,189.11
1454025600,1.18,1.18,1.18,1.18,193.7208
1454284800,1.16,1.16,1.16,1.16,193.65
1454371200,1.12,1.12,1.12,1.12,190.16
1454457600,1.16,1.16,1.16,1.16,191.3
1454544000,1.17,1.17,1.17,1.17,191.6
1454630400,1.12,1.12,1.12,1.12,187.95
1454889600,1.09,1.09,1.09,1.09,185.42
1454976000,1.05,1.05,1.05,1.05,185.43
1455062400,1,1,1,1,185.27
1455148800,0.99,0.99,0.99,0.99,182.86
1455235200,1.03,1.03,1.03,1.03,186.63
1455580800,1.04,1.04,1.04,1.04,189.78
1455667200,1.07,1.07,1.07,1.07,192.88
1455753600,1.04,1.04,1.04,1.04,192.09
1455840000,1,1,1,1,192
1456099200,0.99,0.99,0.99,0.99,194.78
1456185600,0.98,0.98,0.98,0.98,192.32
1456272000,1,1,1,1,193.2
1456358400,0.99,0.99,0.99,0.99,195.54
1456444800,0.96,0.96,0.96,0.96,195.0892
1456704000,0.96,0.96,0.96,0.96,193.56
1456790400,0.98,0.98,0.98,0.98,198.11
1456876800,0.99,0.99,0.99,0.99,199
1456963200,0.98,0.98,0.98,0.98,199.775
1457049600,1,1,1,1,200.43
1457308800,1,1,1,1,200.59
1457395200,0.95,0.95,0.95,0.95,198.4
1457481600,1,1,1,1,199.38
1457568000,1,1,1,1,199.54
1457654400,1.01,1.01,1.01,1.01,202.76
1457913600,1,1,1,1,202.5
1458000000,0.99,0.99,0.99,0.99,202.17
1458086400,1.07,1.07,1.07,1.07,203.34
1458172800,1.04,1.04,1.04,1.04,204.63
1458259200,1.04,1.04,1.04,1.04,204.38
1458518400,1.05,1.05,1.05,1.05,204.67
1458604800,1.03,1.03,1.03,1.03,204.56
1458691200,1.01,1.01,1.01,1.01,203.2092
1458777600,1.02,1.02,1.02,1.02,203.12
1459123200,1,1,1,1,203.24
1459209600,1.03,1.03,1.03,1.03,205.1208
1459296000,1.07,1.07,1.07,1.07,206.02
1459382400,1.05,1.05,1.05,1.05,205.52
1459468800,1.03,1.03,1.03,1.03,206.92
1459728000,1.03,1.03,1.03,1.03,206.25
1459814400,1.01,1.01,1.01,1.01,204.1892
1459900800,1.03,1.03,1.03,1.03,206.42
1459987200,1,1,1,1,203.95
1460073600,1.02,1.02,1.02,1.02,204.4992
1460332800,1.03,1.03,1.03,1.03,204.0201
1460419200,1.05,1.05,1.05,1.05,205.92
1460505600,1.02,1.02,1.02,1.02,208.0008
1460592000,1.03,1.03,1.03,1.03,208.01
1460678400,1.02,1.02,1.02,1.02,207.78
1460937600,1.03,1.03,1.03,1.03,209.2392
1461024000,1.02,1.02,1.02,1.02,209.9
1461110400,1.05,1.05,1.05,1.05,210.1
1461196800,1.06,1.06,1.06,1.06,208.97
1461283200,1.05,1.05,1.05,1.05,208.97
1461542400,1.06,1.06,1.06,1.06,208.61
1461628800,1.08,1.08,1.08,1.08,208.9192
1461715200,1.04,1.04,1.04,1.04,209.35
1461801600,1.06,1.06,1.06,1.06,207.4475
1461888000,1.06,1.06,1.06,1.06,206.3308
1462147200,1.08,1.08,1.08,1.08,207.97
1462233600,1.06,1.06,1.06,1.06,206.1592
1462320000,1.04,1.04,1.04,1.04,205.01
1462406400,1.04,1.04,1.04,1.04,204.97
1462492800,1.05,1.05,1.05,1.05,205.72
1462752000,1.05,1.05,1.05,1.05,205.8892
1462838400,1.05,1.05,1.05,1.05,208.45
1462924800,0.99,0.99,0.99,0.99,206.5
1463011200,0.99,0.99,0.99,0.99,206.56
1463097600,0.95,0.95,0.95,0.95,204.76
1463356800,0.96,0.96,0.96,0.96,206.78
1463443200,0.94,0.94,0.94,0.94,204.8508
1463529600,0.97,0.97,0.97,0.97,204.91
1463616000,0.96,0.96,0.96,0.96,204.2
1463702400,0.96,0.96,0.96,0.96,205.49
1463961600,0.93,0.93,0.93,0.93,205.21
1464048000,0.94,0.94,0.94,0.94,207.87
1464134400,0.95,0.95,0.95,0.95,209.28
1464220800,0.96,0.96,0.96,0.96,209.34
1464307200,0.95,0.95,0.95,0.95,210.24
1464652800,0.97,0.97,0.97,0.97,209.84
1464739200,0.94,0.94,0.94,0.94,210.27
1464825600,0.92,0.92,0.92,0.92,210.91
1464912000,0.93,0.93,0.93,0.93,210.28
1465171200,0.93,0.93,0.93,0.93,211.35
1465257600,0.94,0.94,0.94,0.94,211.68
1465344000,0.93,0.93,0.93,0.93,212.37
1465430400,0.91,0.91,0.91,0.91,212.08
1465516800,0.91,0.91,0.91,0.91,210.07
1465776000,0.89,0.89,0.89,0.89,208.4492
1465862400,0.88,0.88,0.88,0.88,208.04
1465948800,0.91,0.91,0.91,0.91,207.75
1466035200,0.87,0.87,0.87,0.87,208.37
1466121600,0.92,0.92,0.92,0.92,206.52
1466380800,0.93,0.93,0.93,0.93,207.85
1466467200,0.95,0.95,0.95,0.95,208.44
1466553600,0.94,0.94,0.94,0.94,208.1
1466640000,0.96,0.96,0.96,0.96,210.81
1466726400,0.93,0.93,0.93,0.93,203.13
1466985600,0.85,0.85,0.85,0.85,199.6
1467072000,0.85,0.85,0.85,0.85,203.1997
1467158400,0.88,0.88,0.88,0.88,206.66
1467244800,0.91,0.91,0.91,0.91,209.475
1467331200,0.87,0.87,0.87,0.87,209.9208
1467676800,0.81,0.81,0.81,0.81,208.41
1467763200,0.8,0.8,0.8,0.8,209.66
1467849600,0.82,0.82,0.82,0.82,209.526
1467936000,0.76,0.76,0.76,0.76,212.65
1468195200,0.77,0.77,0.77,0.77,213.4
1468281600,0.84,0.84,0.84,0.84,214.95
1468368000,0.8,0.8,0.8,0.8,214.92
1468454400,0.85,0.85,0.85,0.85,216.12
1468540800,0.89,0.89,0.89,0.89,215.83
1468800000,0.91,0.91,0.91,0.91,216.4092
1468886400,0.86,0.86,0.86,0.86,216.19
1468972800,0.86,0.86,0.86,0.86,217.085
1469059200,0.87,0.87,0.87,0.87,216.265
1469145600,0.86,0.86,0.86,0.86,217.24
1469404800,0.86,0.86,0.86,0.86,216.65
1469491200,0.82,0.82,0.82,0.82,216.75
1469577600,0.79,0.79,0.79,0.79,216.52
1469664000,0.8,0.8,0.8,0.8,216.77
1469750400,0.79,0.79,0.79,0.79,217.12
1470009600,0.84,0.84,0.84,0.84,216.94
1470096000,0.88,0.88,0.88,0.88,215.5492
1470182400,0.88,0.88,0.88,0.88,216.18
1470268800,0.87,0.87,0.87,0.87,216.4097
1470355200,0.87,0.87,0.87,0.87,218.18
1470614400,0.85,0.85,0.85,0.85,218.05
1470700800,0.84,0.84,0.84,0.84,218.18
1470787200,0.81,0.81,0.81,0.81,217.64
1470873600,0.81,0.81,0.81,0.81,218.65
1470960000,0.8,0.8,0.8,0.8,218.46
1471219200,0.83,0.83,0.83,0.83,219.09
1471305600,0.81,0.81,0.81,0.81,217.96
1471392000,0.82,0.82,0.82,0.82,218.37
1471478400,0.82,0.82,0.82,0.82,218.86
1471564800,0.82,0.82,0.82,0.82,218.54
1471824000,0.79,0.79,0.79,0.79,218.53
1471910400,0.81,0.81,0.81,0.81,218.97
1471996800,0.8,0.8,0.8,0.8,217.85
1472083200,0.8,0.8,0.8,0.8,217.7
1472169600,0.78,0.78,0.78,0.78,217.29
1472428800,0.76,0.76,0.76,0.76,218.3608
1472515200,0.77,0.77,0.77,0.77,218
1472601600,0.78,0.78,0.78,0.78,217.38
1472688000,0.79,0.79,0.79,0.79,217.39
1472774400,0.8,0.8,0.8,0.8,218.37
1473120000,0.81,0.81,0.81,0.81,219.0308
1473206400,0.8,0.8,0.8,0.8,219.01
1473292800,0.83,0.83,0.83,0.83,218.51
1473379200,0.88,0.88,0.88,0.88,213.28
1473638400,0.89,0.89,0.89,0.89,216.34
1473724800,0.93,0.93,0.93,0.93,213.23
1473811200,0.93,0.93,0.93,0.93,213.15
1473897600,0.97,0.97,0.97,0.97,215.28
1473984000,0.93,0.93,0.93,0.93,213.37
1474243200,0.91,0.91,0.91,0.91,213.41
1474329600,0.9,0.9,0.9,0.9,213.42
1474416000,0.87,0.87,0.87,0.87,215.82
1474502400,0.84,0.84,0.84,0.84,217.18
1474588800,0.85,0.85,0.85,0.85,215.99
1474848000,0.83,0.83,0.83,0.83,214.24
1474934400,0.81,0.81,0.81,0.81,215.57
1475020800,0.82,0.82,0.82,0.82,216.64
1475107200,0.83,0.83,0.83,0.83,214.68
1475193600,0.83,0.83,0.83,0.83,216.3
1475452800,0.83,0.83,0.83,0.83,215.78
1475539200,0.87,0.87,0.87,0.87,214.68
1475625600,0.87,0.87,0.87,0.87,215.63
1475712000,0.89,0.89,0.89,0.89,215.78
1475798400,0.9,0.9,0.9,0.9,215.04
1476144000,0.9,0.9,0.9,0.9,213.43
1476230400,0.92,0.92,0.92,0.92,213.71
1476316800,0.9,0.9,0.9,0.9,213.01
1476403200,0.96,0.96,0.96,0.96,213.12
1476662400,0.96,0.96,0.96,0.96,212.38
1476748800,0.93,0.93,0.93,0.93,213.71
1476835200,0.95,0.95,0.95,0.95,214.28
1476921600,0.92,0.92,0.92,0.92,213.88
1477008000,0.9,0.9,0.9,0.9,213.98
1477267200,0.93,0.93,0.93,0.93,214.89
1477353600,0.91,0.91,0.91,0.91,214.17
1477440000,0.93,0.93,0.93,0.93,213.74
1477526400,0.98,0.98,0.98,0.98,213.17
1477612800,1,1,1,1,212.54
1477872000,0.98,0.98,0.98,0.98,212.55
1477958400,1,1,1,1,211.01
1478044800,1,1,1,1,209.74
1478131200,1.01,1.01,1.01,1.01,208.78
1478217600,0.99,0.99,0.99,0.99,208.55
1478476800,1.01,1.01,1.01,1.01,213.15
1478563200,1.01,1.01,1.01,1.01,214.11
1478649600,1.17,1.17,1.17,1.17,216.3792
1478736000,1.23,1.23,1.23,1.23,216.92
1479081600,1.23,1.23,1.23,1.23,216.59
1479168000,1.21,1.21,1.21,1.21,218.28
1479254400,1.22,1.22,1.22,1.22,217.87
1479340800,1.25,1.25,1.25,1.25,218.99
1479427200,1.27,1.27,1.27,1.27,218.5
1479686400,1.25,1.25,1.25,1.25,220.15
1479772800,1.24,1.24,1.24,1.24,220.58
1479859200,1.24,1.24,1.24,1.24,220.7
1480032000,1.24,1.24,1.24,1.24,221.52
1480291200,1.21,1.21,1.21,1.21,220.48
1480377600,1.21,1.21,1.21,1.21,220.91
1480464000,1.26,1.26,1.26,1.26,220.38
1480550400,1.31,1.31,1.31,1.31,219.57
1480636800,1.29,1.29,1.29,1.29,219.68
1480896000,1.26,1.26,1.26,1.26,221
1480982400,1.27,1.27,1.27,1.27,221.7
1481068800,1.24,1.24,1.24,1.24,224.6
1481155200,1.28,1.28,1.28,1.28,225.15
1481241600,1.32,1.32,1.32,1.32,226.51
1481500800,1.34,1.34,1.34,1.34,226.25
1481587200,1.31,1.31,1.31,1.31,227.76
1481673600,1.27,1.27,1.27,1.27,225.88
1481760000,1.31,1.31,1.31,1.31,226.81
1481846400,1.32,1.32,1.32,1.32,225.04
1482105600,1.3,1.3,1.3,1.3,225.53
1482192000,1.32,1.32,1.32,1.32,226.4
1482278400,1.34,1.34,1.34,1.34,225.77
1482364800,1.33,1.33,1.33,1.33,225.38
1482451200,1.33,1.33,1.33,1.33,225.71
1482796800,1.29,1.29,1.29,1.29,226.27
1482883200,1.25,1.25,1.25,1.25,224.4
1482969600,1.27,1.27,1.27,1.27,224.35
1483056000,1.25,1.25,1.25,1.25,223.53
1483401600,1.23,1.23,1.23,1.23,225.24
1483488000,1.22,1.22,1.22,1.22,226.58
1483574400,1.2,1.2,1.2,1.2,226.4
1483660800,1.2,1.2,1.2,1.2,227.21
1483920000,1.17,1.17,1.17,1.17,226.46
1484006400,1.19,1.19,1.19,1.19,226.46
1484092800,1.18,1.18,1.18,1.18,227.1
1484179200,1.18,1.18,1.18,1.18,226.53
1484265600,1.19,1.19,1.19,1.19,227.05
1484611200,1.16,1.16,1.16,1.16,226.25
1484697600,1.19,1.19,1.19,1.19,226.75
1484784000,1.22,1.22,1.22,1.22,225.91
1484870400,1.28,1.28,1.28,1.28,226.74
1485129600,1.25,1.25,1.25,1.25,226.15
1485216000,1.26,1.26,1.26,1.26,227.6
1485302400,1.3,1.3,1.3,1.3,229.57
1485388800,1.3,1.3,1.3,1.3,229.33
1485475200,1.27,1.27,1.27,1.27,228.97
1485734400,1.27,1.27,1.27,1.27,227.55
1485820800,1.26,1.26,1.26,1.26,227.53
1485907200,1.26,1.26,1.26,1.26,227.62
1485993600,1.27,1.27,1.27,1.27,227.77
1486080000,1.28,1.28,1.28,1.28,229.34
1486339200,1.26,1.26,1.26,1.26,228.93
1486425600,1.24,1.24,1.24,1.24,228.94
1486512000,1.19,1.19,1.19,1.19,229.24
1486598400,1.2,1.2,1.2,1.2,230.6
1486684800,1.21,1.21,1.21,1.21,231.51
1486944000,1.23,1.23,1.23,1.23,232.77
1487030400,1.22,1.22,1.22,1.22,233.7
1487116800,1.24,1.24,1.24,1.24,234.92
1487203200,1.23,1.23,1.23,1.23,234.72
1487289600,1.21,1.21,1.21,1.21,235.09
1487635200,1.21,1.21,1.21,1.21,236.49
1487721600,1.2,1.2,1.2,1.2,236.28
1487808000,1.2,1.2,1.2,1.2,236.44
1487894400,1.19,1.19,1.19,1.19,236.74
1488153600,1.16,1.16,1.16,1.16,237.11
1488240000,1.14,1.14,1.14,1.14,236.47
1488326400,1.17,1.17,1.17,1.17,239.78
1488412800,1.17,1.17,1.17,1.17,238.27
1488499200,1.17,1.17,1.17,1.17,238.42
1488758400,1.18,1.18,1.18,1.18,237.71
1488844800,1.2,1.2,1.2,1.2,237
1488931200,1.21,1.21,1.21,1.21,236.56
1489017600,1.23,1.23,1.23,1.23,236.86
1489104000,1.22,1.22,1.22,1.22,237.69
1489363200,1.22,1.22,1.22,1.22,237.81
1489449600,1.2,1.2,1.2,1.2,236.9
1489536000,1.18,1.18,1.18,1.18,238.95
1489622400,1.18,1.18,1.18,1.18,238.48
1489708800,1.17,1.17,1.17,1.17,237.03
1489968000,1.17,1.17,1.17,1.17,236.77
1490054400,1.16,1.16,1.16,1.16,233.73
1490140800,1.13,1.13,1.13,1.13,234.28
1490227200,1.15,1.15,1.15,1.15,234.03
1490313600,1.14,1.14,1.14,1.14,233.86
1490572800,1.11,1.11,1.11,1.11,233.62
1490659200,1.12,1.12,1.12,1.12,235.32
1490745600,1.13,1.13,1.13,1.13,235.54
1490832000,1.14,1.14,1.14,1.14,236.29
1490918400,1.13,1.13,1.13,1.13,235.74
1491177600,1.11,1.11,1.11,1.11,235.33
1491264000,1.11,1.11,1.11,1.11,235.48
1491350400,1.1,1.1,1.1,1.1,234.78
1491436800,1.1,1.1,1.1,1.1,235.44
1491523200,1.09,1.09,1.09,1.09,235.2
1491782400,1.08,1.08,1.08,1.08,235.34
1491868800,1.08,1.08,1.08,1.08,235.06
1491955200,1.04,1.04,1.04,1.04,234.03
1492041600,1.03,1.03,1.03,1.03,232.51
1492387200,1.05,1.05,1.05,1.05,234.57
1492473600,1,1,1,1,233.87
1492560000,1.02,1.02,1.02,1.02,233.44
1492646400,1.03,1.03,1.03,1.03,235.34
1492732800,1.04,1.04,1.04,1.04,234.59
1492992000,1.03,1.03,1.03,1.03,237.17
1493078400,1.06,1.06,1.06,1.06,238.55
1493164800,1.04,1.04,1.04,1.04,238.4
1493251200,1.05,1.05,1.05,1.05,238.6
1493337600,1.01,1.01,1.01,1.01,238.08
1493596800,1.05,1.05,1.05,1.05,238.68
1493683200,1.02,1.02,1.02,1.02,238.77
1493769600,1.03,1.03,1.03,1.03,238.48
1493856000,1.04,1.04,1.04,1.04,238.76
1493942400,1.04,1.04,1.04,1.04,239.7
1494201600,1.06,1.06,1.06,1.06,239.66
1494288000,1.05,1.05,1.05,1.05,239.44
1494374400,1.06,1.06,1.06,1.06,239.87
1494460800,1.04,1.04,1.04,1.04,239.38
1494547200,1.04,1.04,1.04,1.04,238.98
1494806400,1.03,1.03,1.03,1.03,240.3
1494892800,1.04,1.04,1.04,1.04,240.08
1494979200,0.96,0.96,0.96,0.96,235.82
1495065600,0.96,0.96,0.96,0.96,236.77
1495152000,0.95,0.95,0.95,0.95,238.31
1495411200,0.96,0.96,0.96,0.96,239.52
1495497600,0.98,0.98,0.98,0.98,240.05
1495584000,0.97,0.97,0.97,0.97,240.61
1495670400,0.95,0.95,0.95,0.95,241.76
1495756800,0.95,0.95,0.95,0.95,241.71
1496102400,0.93,0.93,0.93,0.93,241.5
1496188800,0.93,0.93,0.93,0.93,241.44
1496275200,0.93,0.93,0.93,0.93,243.36
1496361600,0.87,0.87,0.87,0.87,244.17
1496620800,0.86,0.86,0.86,0.86,243.99
1496707200,0.84,0.84,0.84,0.84,243.21
1496793600,0.86,0.86,0.86,0.86,243.66
1496880000,0.86,0.86,0.86,0.86,243.78
1496966400,0.86,0.86,0.86,0.86,243.41
1497225600,0.86,0.86,0.86,0.86,243.36
1497312000,0.83,0.83,0.83,0.83,244.55
1497398400,0.8,0.8,0.8,0.8,244.24
1497484800,0.81,0.81,0.81,0.81,243.77
1497571200,0.84,0.84,0.84,0.84,242.64
1497830400,0.83,0.83,0.83,0.83,244.66
1497916800,0.8,0.8,0.8,0.8,243.01
1498003200,0.8,0.8,0.8,0.8,242.95
1498089600,0.81,0.81,0.81,0.81,242.84
1498176000,0.81,0.81,0.81,0.81,243.13
1498435200,0.78,0.78,0.78,0.78,243.29
1498521600,0.83,0.83,0.83,0.83,241.33
1498608000,0.88,0.88,0.88,0.88,243.49
1498694400,0.89,0.89,0.89,0.89,241.35
1498780800,0.93,0.93,0.93,0.93,241.8
1499040000,0.94,0.94,0.94,0.94,242.21
1499212800,0.92,0.92,0.92,0.92,242.77
1499299200,0.97,0.97,0.97,0.97,240.55
1499385600,0.99,0.99,0.99,0.99,242.11
1499644800,0.98,0.98,0.98,0.98,242.37
1499731200,1,1,1,1,242.19
1499817600,0.98,0.98,0.98,0.98,244.01
1499904000,0.98,0.98,0.98,0.98,244.42
1499990400,0.98,0.98,0.98,0.98,245.56
1500249600,0.95,0.95,0.95,0.95,245.53
1500336000,0.91,0.91,0.91,0.91,245.66
1500422400,0.9,0.9,0.9,0.9,246.99
1500508800,0.9,0.9,0.9,0.9,247.1
1500595200,0.88,0.88,0.88,0.88,246.88
1500854400,0.89,0.89,0.89,0.89,246.82
1500940800,0.93,0.93,0.93,0.93,247.42
1501027200,0.93,0.93,0.93,0.93,247.43
1501113600,0.96,0.96,0.96,0.96,247.2
1501200000,0.96,0.96,0.96,0.96,246.91
1501459200,0.96,0.96,0.96,0.96,246.77
1501545600,0.92,0.92,0.92,0.92,247.32
1501632000,0.91,0.91,0.91,0.91,247.44
1501718400,0.9,0.9,0.9,0.9,246.96
1501804800,0.91,0.91,0.91,0.91,247.41
1502064000,0.9,0.9,0.9,0.9,247.87
1502150400,0.93,0.93,0.93,0.93,247.26
1502236800,0.91,0.91,0.91,0.91,247.25
1502323200,0.87,0.87,0.87,0.87,243.76
1502409600,0.89,0.89,0.89,0.89,244.12
1502668800,0.89,0.89,0.89,0.89,246.54
1502755200,0.92,0.92,0.92,0.92,246.51
1502841600,0.9,0.9,0.9,0.9,246.94
1502928000,0.87,0.87,0.87,0.87,243.09
1503014400,0.86,0.86,0.86,0.86,242.71
1503273600,0.86,0.86,0.86,0.86,242.9
1503360000,0.89,0.89,0.89,0.89,245.44
1503446400,0.85,0.85,0.85,0.85,244.56
1503532800,0.86,0.86,0.86,0.86,243.99
1503619200,0.82,0.82,0.82,0.82,244.56
1503878400,0.83,0.83,0.83,0.83,244.57
1503964800,0.8,0.8,0.8,0.8,244.85
1504051200,0.82,0.82,0.82,0.82,246.01
1504137600,0.79,0.79,0.79,0.79,247.49
1504224000,0.81,0.81,0.81,0.81,247.84
1504569600,0.77,0.77,0.77,0.77,246.06
1504656000,0.8,0.8,0.8,0.8,246.9
1504742400,0.78,0.78,0.78,0.78,246.87
1504828800,0.79,0.79,0.79,0.79,246.58
1505088000,0.82,0.82,0.82,0.82,249.21
1505174400,0.84,0.84,0.84,0.84,250.05
1505260800,0.85,0.85,0.85,0.85,250.17
1505347200,0.83,0.83,0.83,0.83,250.09
1505433600,0.81,0.81,0.81,0.81,249.19
1505692800,0.83,0.83,0.83,0.83,249.72
1505779200,0.84,0.84,0.84,0.84,249.97
1505865600,0.83,0.83,0.83,0.83,250.06
1505952000,0.82,0.82,0.82,0.82,249.39
1506038400,0.8,0.8,0.8,0.8,249.44
1506297600,0.78,0.78,0.78,0.78,248.93
1506384000,0.79,0.79,0.79,0.79,249.08
1506470400,0.84,0.84,0.84,0.84,250.05
1506556800,0.86,0.86,0.86,0.86,250.35
1506643200,0.86,0.86,0.86,0.86,251.23
1506902400,0.85,0.85,0.85,0.85,252.32
1506988800,0.86,0.86,0.86,0.86,252.86
1507075200,0.86,0.86,0.86,0.86,253.16
1507161600,0.86,0.86,0.86,0.86,254.66
1507248000,0.83,0.83,0.83,0.83,254.37
1507593600,0.84,0.84,0.84,0.84,254.62
1507680000,0.84,0.84,0.84,0.84,255.02
1507766400,0.82,0.82,0.82,0.82,254.64
1507852800,0.77,0.77,0.77,0.77,254.95
1508112000,0.76,0.76,0.76,0.76,255.29
1508198400,0.76,0.76,0.76,0.76,255.47
1508284800,0.75,0.75,0.75,0.75,255.72
1508371200,0.75,0.75,0.75,0.75,255.79
1508457600,0.79,0.79,0.79,0.79,257.11
1508716800,0.8,0.8,0.8,0.8,256.11
1508803200,0.82,0.82,0.82,0.82,256.56
1508889600,0.83,0.83,0.83,0.83,255.29
1508976000,0.83,0.83,0.83,0.83,255.62
1509062400,0.83,0.83,0.83,0.83,257.71
1509321600,0.79,0.79,0.79,0.79,256.75
1509408000,0.78,0.78,0.78,0.78,257.15
1509494400,0.76,0.76,0.76,0.76,257.49
1509580800,0.74,0.74,0.74,0.74,257.59
